Suburb,Address,Rooms,Type,Price,Method,agentName,Date,Distance,Postcode,Bathroom,parkingSpot,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,hasGarden,hasSwimmingPool,hasFence,propertyId,isLandCleared,numberOfSharedWalls,numberOfLevels,underConstruction,agentId,buyerName,buyerId,gender,age,floorLevel,hasBalcony,transactionId,hasElevator
Hadfield,3A Neil St,2,t,595000,S,Eview,08/07/2017,11.2,3046,2,1,201,111,2005,Moreland City Council,-37.71147,144.93927,Northern Metropolitan,2606,TRUE,FALSE,FALSE,10418,TRUE,2,0,FALSE,158,Adam Wilson,17338,F,73,0,FALSE,16977,FALSE
Hadfield,146 East St,4,h,741000,S,Nelson,22/07/2017,11.2,3046,1,2,652,158,1960,Moreland City Council,-37.70542,144.95127,Northern Metropolitan,2606,FALSE,TRUE,TRUE,21608,TRUE,0,0,FALSE,4,Brigandos-Kyros Theodorakos,18719,F,77,0,TRUE,18394,FALSE
Hadfield,99 Hilton St,3,h,550000,S,Eview,22/07/2017,11.2,3046,1,2,325,100,1950,Moreland City Council,-37.70325,144.94757,Northern Metropolitan,2606,FALSE,FALSE,FALSE,30780,TRUE,0,0,FALSE,158,Tiffany Garcia,18720,M,25,0,TRUE,18395,FALSE
Hadfield,6 Epping St,3,h,750000,VB,Barry,09/09/2017,11.2,3046,1,3,665,104,1970,Moreland City Council,-37.70444,144.95274,Northern Metropolitan,2606,FALSE,FALSE,FALSE,13064,TRUE,0,0,FALSE,17,John Chapman,20257,M,37,0,FALSE,19974,FALSE
Hadfield,58 Sutherland St,5,h,1077500,S,Stockdale,28/10/2017,11.2,3046,3,2,604,245,1950,Moreland City Council,-37.70618,144.94787,Northern Metropolitan,2606,FALSE,FALSE,FALSE,29504,TRUE,0,0,FALSE,60,Miss Dana Khayat,25476,F,90,0,FALSE,25406,FALSE
Hadfield,28 Walter St,2,h,665000,S,Eview,28/10/2017,11.2,3046,2,2,286,116,2012,Moreland City Council,-37.71173,144.94035,Northern Metropolitan,2606,TRUE,FALSE,TRUE,18775,TRUE,0,0,FALSE,158,Julie Weeks,25477,F,41,0,FALSE,25407,FALSE
Hadfield,27 West St,3,h,772500,S,Nelson,06/01/2018,11.2,3046,2,2,543,130,1970,Moreland City Council,-37.71329,144.93702,Northern Metropolitan,2606,FALSE,FALSE,FALSE,1926,TRUE,0,0,FALSE,4,Kypriani Pantou,28860,F,37,0,FALSE,28961,FALSE
Hadfield,15 Curtin Av,4,h,787000,S,Stockdale,03/03/2018,11.2,3046,2,1,583,114,1950,Moreland City Council,-37.70947,144.94664,Northern Metropolitan,2606,FALSE,TRUE,TRUE,14185,TRUE,0,0,FALSE,60,Rashed Al-Sakakini,30986,F,43,0,FALSE,31194,FALSE
Hadfield,34 Dickinson St,3,h,730000,VB,Nelson,17/02/2018,11.2,3046,3,2,597,145,1960,Moreland City Council,-37.71178,144.94426,Northern Metropolitan,2606,FALSE,FALSE,TRUE,21846,TRUE,0,0,FALSE,4,Liam Wells,31784,M,26,0,FALSE,32036,FALSE
Hadfield,90 Hilton St,3,h,685000,SP,Barry,17/03/2018,11.2,3046,1,2,550,107,1970,Moreland City Council,-37.70202,144.94064,Northern Metropolitan,2606,TRUE,FALSE,TRUE,31792,TRUE,0,0,FALSE,17,Michael Mendoza,32505,M,32,2,TRUE,32796,FALSE
Hadfield,6 Knole St,3,h,750000,SP,D'Aprano,24/02/2018,11.2,3046,1,3,650,189,1950,Moreland City Council,-37.71498,144.95076,Northern Metropolitan,2606,FALSE,FALSE,FALSE,6382,TRUE,0,0,FALSE,160,Dr Carl Cooper,33374,F,34,0,TRUE,33707,FALSE
Hallam,11 Turanga Pl,3,h,601000,S,REMAX,17/06/2017,32.3,3803,2,4,604,167.87,1995,Casey City Council,-38.00305,145.2729,South-Eastern Metropolitan,3728,TRUE,FALSE,TRUE,20319,TRUE,0,0,FALSE,265,Diamantis Anastasopoulos,15497,F,90,0,FALSE,15082,FALSE
Hallam,64 Frawley Rd,3,h,645000,SP,O'Brien,7/10/2017,32.3,3803,2,2,787,124,1980,Casey City Council,-37.9994,145.25724,South-Eastern Metropolitan,3728,FALSE,FALSE,TRUE,11929,TRUE,0,0,FALSE,85,Dr. Dania Astetia,23354,F,20,0,FALSE,23197,FALSE
Hampton,1/30 Grenville St,2,u,895000,S,hockingstuart,03/09/2016,13.7,3188,1,1,228,87,1975,Bayside City Council,-37.9355,145.0008,Southern Metropolitan,5454,TRUE,FALSE,FALSE,14973,TRUE,0,0,FALSE,14,Roger Adkins,4979,F,36,0,TRUE,4392,TRUE
Hampton,38 Myrtle Rd,4,h,2800000,S,Nick,03/09/2016,13.7,3188,3,2,701,320,2015,Bayside City Council,-37.9419,145.0152,Southern Metropolitan,5454,FALSE,FALSE,TRUE,5554,TRUE,0,0,FALSE,94,Dr Kim Hall,4981,F,70,0,TRUE,4394,FALSE
Hampton,36 Thomas St,4,h,3250000,S,hockingstuart,03/09/2016,13.7,3188,3,2,928,300,1904,Bayside City Council,-37.9389,145.0062,Southern Metropolitan,5454,TRUE,FALSE,TRUE,28244,TRUE,0,0,FALSE,14,Denise Miller,4983,M,25,0,FALSE,4396,FALSE
Hampton,6 Earlsfield Rd,4,h,2140000,S,Hodges,3/12/2016,13.7,3188,2,3,688,187,1925,Bayside City Council,-37.9319,145.0173,Southern Metropolitan,5454,TRUE,TRUE,TRUE,2281,TRUE,0,0,FALSE,52,John Morgan,4985,M,69,0,FALSE,4398,FALSE
Hampton,3 Kendall St,4,h,1600000,VB,Marshall,3/12/2016,13.7,3188,2,2,607,242,2011,Bayside City Council,-37.9324,145.0235,Southern Metropolitan,5454,TRUE,TRUE,TRUE,3320,TRUE,0,0,FALSE,13,Edward Stephens,4987,F,22,5,FALSE,4400,FALSE
Hampton,24A Smith St,3,h,1003500,S,Ray,3/12/2016,13.7,3188,1,2,289,109,1998,Bayside City Council,-37.9338,145.0226,Southern Metropolitan,5454,TRUE,FALSE,FALSE,32301,TRUE,0,0,FALSE,21,Mary Owens,4990,F,62,0,TRUE,4403,FALSE
Hampton,2/524 Bluff Rd,5,h,1400000,VB,hockingstuart,04/03/2017,13.7,3188,2,2,434,168,,Bayside City Council,-37.9361,145.0243,Southern Metropolitan,5454,TRUE,TRUE,TRUE,28942,TRUE,0,0,FALSE,14,Sean Briggs,4995,M,64,0,FALSE,4408,FALSE
Hampton,8 Bronte Ct,3,h,1560000,PI,Hodges,04/03/2017,13.7,3188,1,3,593,125,1955,Bayside City Council,-37.9399,145.0204,Southern Metropolitan,5454,FALSE,FALSE,TRUE,21919,TRUE,0,0,FALSE,52,Charlotte Holmes-Wood,4996,F,39,0,TRUE,4409,FALSE
Hampton,131 Linacre Rd,4,h,1680000,S,hockingstuart,06/08/2016,13.7,3188,1,1,723,90,1955,Bayside City Council,-37.9437,145.0175,Southern Metropolitan,5454,FALSE,FALSE,FALSE,23973,TRUE,0,0,FALSE,14,Brrysis Papasturgiou,5007,F,62,0,TRUE,4420,FALSE
Hampton,66a Thomas St,3,h,1120000,S,hockingstuart,07/05/2016,13.7,3188,2,3,373,113,1984,Bayside City Council,-37.9395,145.0088,Southern Metropolitan,5454,TRUE,FALSE,TRUE,5424,TRUE,0,0,FALSE,14,Josh Hewitt,5012,F,63,0,FALSE,4425,FALSE
Hampton,4 Bendigo St,4,h,3200000,VB,Hodges,10/09/2016,13.7,3188,3,3,760,325,1920,Bayside City Council,-37.9326,144.9997,Southern Metropolitan,5454,TRUE,FALSE,TRUE,26509,TRUE,0,0,FALSE,52,Donald Kemp,5015,M,41,0,TRUE,4428,FALSE
Hampton,43 Fewster Rd,4,h,1250000,PI,Hodges,10/09/2016,13.7,3188,3,2,398,220,2014,Bayside City Council,-37.9381,145.0161,Southern Metropolitan,5454,TRUE,FALSE,TRUE,20398,TRUE,0,0,FALSE,52,Gary Baker,5016,F,86,0,FALSE,4429,FALSE
Hampton,54 Linacre Rd,4,h,2000000,PI,hockingstuart,10/09/2016,13.7,3188,3,4,615,248,1925,Bayside City Council,-37.9429,145.0072,Southern Metropolitan,5454,TRUE,FALSE,TRUE,4474,TRUE,0,0,FALSE,14,Robert Montoya,5018,M,89,0,FALSE,4431,FALSE
Hampton,42 Myrtle Rd,5,h,1805000,S,Buxton,10/09/2016,13.7,3188,2,2,700,224,1950,Bayside City Council,-37.9419,145.0156,Southern Metropolitan,5454,TRUE,FALSE,TRUE,16249,TRUE,0,0,FALSE,28,Melanie Costa,5020,F,59,1,TRUE,4433,FALSE
Hampton,310 Hampton St,4,h,2600000,S,Hodges,12/06/2016,13.7,3188,1,2,1504,162,1900,Bayside City Council,-37.944,145.0015,Southern Metropolitan,5454,FALSE,TRUE,TRUE,22101,TRUE,0,0,FALSE,52,Howard Wong,5030,F,71,0,TRUE,4443,FALSE
Hampton,65 Linacre Rd,5,h,3470000,SP,Marshall,12/11/2016,13.7,3188,3,4,670,413,2008,Bayside City Council,-37.9427,145.0085,Southern Metropolitan,5454,TRUE,TRUE,TRUE,17968,TRUE,0,0,FALSE,13,Kathleen Parker,5034,M,69,0,FALSE,4447,FALSE
Hampton,7 Austin Rd,3,h,1050000,S,Hodges,15/10/2016,13.7,3188,2,2,357,120,1970,Bayside City Council,-37.9449,145.0144,Southern Metropolitan,5454,FALSE,FALSE,TRUE,23121,TRUE,0,0,FALSE,52,Zaidani,5040,F,89,6,FALSE,4453,FALSE
Hampton,3/1 Edinburgh St,3,u,810000,S,Buxton,15/10/2016,13.7,3188,1,1,195,115,1960,Bayside City Council,-37.9396,145.0156,Southern Metropolitan,5454,FALSE,FALSE,FALSE,27911,TRUE,0,0,FALSE,28,Miss Katherine Higgins,5042,F,27,0,FALSE,4455,TRUE
Hampton,1/33 Holyrood St,3,h,1460000,S,Buxton,15/10/2016,13.7,3188,2,2,413,137,1970,Bayside City Council,-37.933,144.9975,Southern Metropolitan,5454,FALSE,TRUE,TRUE,7066,TRUE,0,0,FALSE,28,Michael Stevens,5045,M,43,0,TRUE,4458,FALSE
Hampton,29 Thomas St,5,h,3075000,S,Marshall,17/09/2016,13.7,3188,2,2,830,204,1901,Bayside City Council,-37.9386,145.006,Southern Metropolitan,5454,TRUE,FALSE,TRUE,8845,TRUE,0,0,FALSE,13,Shelby Williams,5051,M,21,0,FALSE,4464,FALSE
Hampton,4/308 Hampton St,2,u,875500,S,RT,18/03/2017,13.7,3188,2,1,225,118,1970,Bayside City Council,-37.9442,145.0018,Southern Metropolitan,5454,TRUE,FALSE,FALSE,7233,TRUE,0,0,FALSE,29,Callum Bolton-Butler,5054,F,30,0,FALSE,4467,TRUE
Hampton,16 Smith St,5,h,2600000,PI,Hodges,18/03/2017,13.7,3188,4,2,1000,324,1950,Bayside City Council,-37.9332,145.0226,Southern Metropolitan,5454,TRUE,FALSE,TRUE,24680,TRUE,0,0,FALSE,52,James Warren,5058,F,80,0,TRUE,4471,FALSE
Hampton,70 Highett Rd,5,h,1705000,PI,Buxton,18/06/2016,13.7,3188,2,2,648,364,1950,Bayside City Council,-37.946,145.0181,Southern Metropolitan,5454,TRUE,TRUE,TRUE,25683,TRUE,0,0,FALSE,28,Steremis Lianou,5061,F,33,0,FALSE,4474,FALSE
Hampton,6 Valerian St,4,h,1515000,S,hockingstuart,19/11/2016,13.7,3188,2,0,611,613,1950,Bayside City Council,-37.9446,145.0201,Southern Metropolitan,5454,TRUE,TRUE,TRUE,27794,TRUE,0,0,FALSE,14,Nancy Bell,5070,F,20,0,FALSE,4483,FALSE
Hampton,107 Willis St,5,h,2980000,S,hockingstuart,19/11/2016,13.7,3188,3,2,694,323,2011,Bayside City Council,-37.9372,145.0101,Southern Metropolitan,5454,TRUE,FALSE,TRUE,24908,TRUE,0,1,FALSE,14,Tracy Hardy,5071,F,80,0,FALSE,4484,FALSE
Hampton,50 Holyrood St,4,h,2200000,PI,Hodges,23/04/2016,13.7,3188,3,4,583,305,2000,Bayside City Council,-37.9336,144.9999,Southern Metropolitan,5454,FALSE,FALSE,FALSE,22321,TRUE,0,0,FALSE,52,Victoria Kokkkou,5075,F,36,0,FALSE,4488,FALSE
Hampton,2/95 Thomas St,3,t,1100000,S,Hodges,24/09/2016,13.7,3188,2,1,355,140,1987,Bayside City Council,-37.9391,145.012,Southern Metropolitan,5454,FALSE,FALSE,FALSE,25962,TRUE,2,0,FALSE,52,Darlene Morales,5078,M,44,0,TRUE,4491,FALSE
Hampton,53 Bridge St,4,h,3325000,S,Marshall,25/02/2017,13.7,3188,3,2,627,303,1997,Bayside City Council,-37.9449,145.0068,Southern Metropolitan,5454,FALSE,FALSE,TRUE,18324,TRUE,0,0,FALSE,13,Katrina Monroe,5081,M,21,0,TRUE,4494,FALSE
Hampton,64 Earlsfield Rd,4,h,1460000,S,Buxton,27/06/2016,13.7,3188,3,2,562,228,1950,Bayside City Council,-37.9369,145.0163,Southern Metropolitan,5454,TRUE,TRUE,TRUE,3766,TRUE,0,0,FALSE,28,Corey Avila,5089,M,21,0,TRUE,4502,FALSE
Hampton,49 Service St,4,h,1740000,S,Marshall,27/11/2016,13.7,3188,3,2,414,209,1950,Bayside City Council,-37.9401,145.0083,Southern Metropolitan,5454,FALSE,FALSE,TRUE,10751,TRUE,0,0,FALSE,13,Amanda Cooper,5096,M,84,0,FALSE,4509,FALSE
Hampton,15 Avelin St,4,h,1800000,S,RT,28/05/2016,13.7,3188,2,1,667,184,1935,Bayside City Council,-37.9315,145.0109,Southern Metropolitan,5454,FALSE,FALSE,TRUE,12865,TRUE,0,0,FALSE,29,Stephen Warren,5098,F,71,0,FALSE,4511,FALSE
Hampton,41 Orlando St,4,h,2160000,S,hockingstuart,28/05/2016,13.7,3188,2,1,577,231,1940,Bayside City Council,-37.9382,144.9997,Southern Metropolitan,5454,TRUE,TRUE,TRUE,6250,TRUE,0,0,FALSE,14,Besan Marsh,5104,F,68,0,TRUE,4517,FALSE
Hampton,52 Service St,4,h,2250000,S,Buxton,28/08/2016,13.7,3188,2,2,647,260,1925,Bayside City Council,-37.9407,145.0104,Southern Metropolitan,5454,FALSE,FALSE,TRUE,24264,TRUE,0,3,FALSE,28,Amanda Anderson,5110,M,87,6,FALSE,4523,FALSE
Hampton,18 Kanowna St,4,h,2130000,S,hockingstuart,30/07/2016,13.7,3188,2,2,714,188,1925,Bayside City Council,-37.9446,145.0092,Southern Metropolitan,5454,FALSE,FALSE,TRUE,22833,TRUE,0,0,FALSE,14,Sarah Ellis,5112,F,44,5,TRUE,4525,FALSE
Hampton,4/8 Willis St,2,t,837000,SP,Buxton,13/05/2017,13.7,3188,2,1,516,92,2007,Bayside City Council,-37.9365,145.0008,Southern Metropolitan,5454,FALSE,FALSE,FALSE,19460,TRUE,2,0,FALSE,28,Melissa Flores,12778,F,75,0,TRUE,12312,FALSE
Hampton,125 Linacre Rd,4,h,2500000,PI,RT,20/05/2017,13.7,3188,3,2,684,317,2008,Bayside City Council,-37.9436,145.0169,Southern Metropolitan,5454,FALSE,FALSE,TRUE,23171,TRUE,0,0,FALSE,29,Amy Valencia,12780,F,78,0,FALSE,12314,FALSE
Hampton,13 Mills St,2,t,1285000,S,Hodges,24/06/2017,13.8,3188,1,1,348,100,1992,Bayside City Council,-37.93557,145.00463,Southern Metropolitan,5454,FALSE,FALSE,FALSE,7356,TRUE,2,1,FALSE,52,Dr Lynn Young,16105,M,28,0,FALSE,15705,FALSE
Hampton,28 The Avenue,4,h,2550000,SP,Hodges,27/05/2017,13.8,3188,2,2,726,200,1925,Bayside City Council,-37.93167,145.00134,Southern Metropolitan,5454,FALSE,FALSE,TRUE,34366,TRUE,0,0,FALSE,52,Charles Price,16773,F,24,0,FALSE,16394,FALSE
Hampton,7 Exon St,3,t,1405000,S,Buxton,22/07/2017,13.8,3188,2,2,220,139,2014,Bayside City Council,-37.93487,145.00093,Southern Metropolitan,5454,TRUE,FALSE,FALSE,8913,TRUE,1,0,FALSE,28,Megan Turner,18722,F,70,0,FALSE,18398,FALSE
Hampton,32 Retreat Rd,4,h,1900000,VB,Marshall,03/09/2017,13.8,3188,3,2,699,228,1985,Bayside City Council,-37.94088,145.0145,Southern Metropolitan,5454,FALSE,FALSE,TRUE,27039,TRUE,0,0,FALSE,13,Hamami,19721,M,65,0,FALSE,19423,FALSE
Hampton,15 May St,4,h,1820000,PI,Follett,16/09/2017,13.8,3188,2,2,412,423,1940,Bayside City Council,-37.93598,145.01152,Southern Metropolitan,5454,FALSE,TRUE,FALSE,30524,TRUE,0,3,FALSE,252,Sarah Jackson,20908,F,40,0,FALSE,20643,FALSE
Hampton,102 Willis St,3,h,1450000,S,Nick,16/09/2017,13.8,3188,1,1,464,147,1948,Bayside City Council,-37.93753,145.0102,Southern Metropolitan,5454,TRUE,FALSE,TRUE,28089,TRUE,0,0,FALSE,94,Mark Dunn,20909,F,88,0,FALSE,20644,FALSE
Hampton,36 May St,4,t,2000000,VB,Buxton,23/09/2017,13.8,3188,3,2,360,275,2010,Bayside City Council,-37.937,145.01169,Southern Metropolitan,5454,TRUE,FALSE,FALSE,10691,TRUE,2,0,FALSE,28,Ryan Welch,22087,F,33,0,FALSE,21869,FALSE
Hampton,4 The Avenue,4,h,2500000,VB,Marshall,23/09/2017,13.8,3188,2,4,683,199,1980,Bayside City Council,-37.92983,145.00167,Southern Metropolitan,5454,TRUE,FALSE,TRUE,32932,TRUE,0,0,FALSE,13,Luis Johnson,22088,M,53,0,TRUE,21870,FALSE
Hampton,3 Banks Av,3,h,2095000,S,Buxton,14/10/2017,13.8,3188,2,1,544,197,1920,Bayside City Council,-37.94311,145.01272,Southern Metropolitan,5454,FALSE,FALSE,TRUE,22802,TRUE,0,0,FALSE,28,Matthew Gill,23977,M,51,0,FALSE,23847,FALSE
Hampton,47 Service St,4,h,2000000,VB,Marshall,21/10/2017,13.8,3188,3,2,420,320,2011,Bayside City Council,-37.94008,145.00809,Southern Metropolitan,5454,FALSE,FALSE,TRUE,16455,TRUE,0,0,FALSE,13,Anthony Russo,24612,M,87,0,FALSE,24505,FALSE
Hampton,10 Fewster Rd,4,h,2025000,S,hockingstuart,28/10/2017,13.8,3188,2,2,662,180,1920,Bayside City Council,-37.938,145.01357,Southern Metropolitan,5454,FALSE,FALSE,FALSE,15665,TRUE,0,0,FALSE,14,Julie Johnson,25481,M,30,0,FALSE,25411,FALSE
Hampton,24 Gordon St,5,h,4500000,VB,Marshall,18/11/2017,13.8,3188,2,4,1088,324,1990,Bayside City Council,-37.9304,144.9973,Southern Metropolitan,5454,TRUE,FALSE,TRUE,4324,TRUE,0,0,FALSE,13,Raymond Allen,27225,M,40,0,FALSE,27244,FALSE
Hampton,57 Holyrood St,4,h,3100000,S,Buxton,9/12/2017,13.8,3188,2,2,804,225,1915,Bayside City Council,-37.93326,144.99995,Southern Metropolitan,5454,FALSE,FALSE,FALSE,7873,TRUE,0,0,FALSE,28,Abigail Holmes-McCarthy,29680,F,83,0,TRUE,29828,FALSE
Hampton,22 May St,3,h,2440000,S,Marshall,24/02/2018,13.8,3188,2,1,752,233,1936,Bayside City Council,-37.93592,145.01187,Southern Metropolitan,5454,FALSE,FALSE,TRUE,30066,TRUE,0,1,FALSE,13,Jesse Hudson,33382,F,58,0,FALSE,33715,FALSE
Hampton,10 Wales St,3,h,1615000,S,Charlton,24/02/2018,13.8,3188,2,2,340,183,2000,Bayside City Council,-37.9445,145.01609,Southern Metropolitan,5454,FALSE,FALSE,FALSE,10181,TRUE,0,0,FALSE,161,Giannoula Lefluma,3377,M,76,2,FALSE,33721,FALSE
Hampton East,10a Roydon St,3,t,1020000,S,Buxton,14/05/2016,14.5,3188,2,2,221,171,,Bayside City Council,-37.9355,145.0257,Southern Metropolitan,2356,TRUE,FALSE,FALSE,19459,TRUE,2,0,FALSE,28,Ricky Henderson,5136,M,66,6,FALSE,4549,FALSE
Hampton East,1/23 Wickham Rd,3,h,926000,S,Buxton,18/06/2016,14.5,3188,2,2,393,140,1950,Bayside City Council,-37.9431,145.0267,Southern Metropolitan,2356,TRUE,FALSE,TRUE,18811,TRUE,0,0,FALSE,28,Smaragda Papadima,5139,M,57,0,TRUE,4552,FALSE
Hampton East,4 Besant St,3,h,1070000,S,Hodges,19/11/2016,14.5,3188,1,3,583,106,1970,Bayside City Council,-37.9428,145.0296,Southern Metropolitan,2356,FALSE,TRUE,TRUE,32392,TRUE,0,0,FALSE,52,Miss Virginia Franco,5140,F,64,0,FALSE,4553,FALSE
Hampton East,2/2 Flowerdale Rd,2,u,801000,S,Buxton,19/11/2016,14.5,3188,1,1,217,107,1994,Bayside City Council,-37.9432,145.0348,Southern Metropolitan,2356,TRUE,FALSE,FALSE,30632,TRUE,0,0,FALSE,28,Professor Akef Abu Shafim,5141,M,88,0,TRUE,4554,TRUE
Hampton East,4/332 South Rd,2,u,472000,S,Hodges,25/02/2017,14.5,3188,1,1,215,68,2007,Bayside City Council,-37.933,145.0322,Southern Metropolitan,2356,FALSE,FALSE,FALSE,1161,TRUE,0,0,FALSE,52,Heather Jones,5146,M,78,0,TRUE,4559,TRUE
Hampton East,29 Wickham Rd,3,h,1300000,S,Buxton,28/05/2016,14.5,3188,2,2,586,150,1950,Bayside City Council,-37.9431,145.0274,Southern Metropolitan,2356,TRUE,FALSE,TRUE,7802,TRUE,0,0,FALSE,28,Jason Rodriguez,5155,F,28,0,TRUE,4568,FALSE
Hampton East,1/23 Charming St,3,h,1140000,S,McGrath,01/07/2017,13.8,3188,1,2,1469,204,,Bayside City Council,-37.93433,145.02984,Southern Metropolitan,2356,TRUE,FALSE,TRUE,29766,TRUE,0,0,FALSE,33,Pamela Poole,14253,M,84,0,FALSE,13814,FALSE
Hampton East,1/2 Flowerdale Rd,3,u,957000,S,Buxton,24/06/2017,13.8,3188,2,2,254,113,1994,Bayside City Council,-37.94313,145.03501,Southern Metropolitan,2356,FALSE,FALSE,FALSE,2456,TRUE,0,0,FALSE,28,Alexander Ray,16108,F,40,0,TRUE,15708,TRUE
Hampton East,68 Spring Rd,3,h,1345000,SA,Buxton,12/08/2017,13.8,3188,1,1,587,131,1950,Bayside City Council,-37.94087,145.03366,Southern Metropolitan,2356,TRUE,FALSE,TRUE,3924,TRUE,0,0,FALSE,28,Patty Holmes,17826,F,39,0,FALSE,17474,FALSE
Hampton East,10 Wickham Rd,4,h,1125000,PI,Buxton,23/09/2017,13.8,3188,1,1,700,175,1950,Bayside City Council,-37.94312,145.0244,Southern Metropolitan,2356,FALSE,TRUE,TRUE,15972,TRUE,0,0,FALSE,28,Androniki Touloupou,22089,M,84,0,FALSE,21871,FALSE
Hampton East,18 King St,3,h,990000,VB,Hodges,21/10/2017,13.8,3188,2,1,725,332,1950,Bayside City Council,-37.93394,145.03241,Southern Metropolitan,2356,TRUE,FALSE,TRUE,33295,TRUE,0,0,FALSE,52,Elizabeth Lewis,24616,M,22,0,TRUE,24509,FALSE
Hampton East,9 Evans Av,4,h,1467000,S,Buxton,11/11/2017,13.8,3188,2,2,650,164,1950,Bayside City Council,-37.9433,145.0377,Southern Metropolitan,2356,FALSE,FALSE,TRUE,30114,TRUE,0,0,FALSE,28,Pyrros Katsifos,26474,F,56,0,TRUE,26451,FALSE
Hampton East,25 Daff Av,4,h,1330000,SP,Buxton,06/01/2018,13.8,3188,1,2,592,116,1950,Bayside City Council,-37.94163,145.03537,Southern Metropolitan,2356,FALSE,FALSE,FALSE,25766,TRUE,0,0,FALSE,28,Joseph Stanley,28865,M,25,0,FALSE,28967,FALSE
Hampton East,10 Crest Av,5,h,1700000,VB,Buxton,9/12/2017,13.8,3188,3,2,656,320,1996,Bayside City Council,-37.93933,145.02698,Southern Metropolitan,2356,FALSE,FALSE,FALSE,34829,TRUE,0,0,FALSE,28,Mason Turkmen,29685,F,83,0,FALSE,29833,FALSE
Hampton East,3 Nepean Av,3,h,1175000,PI,Buxton,9/12/2017,13.8,3188,2,2,333,188,2016,Bayside City Council,-37.93582,145.02845,Southern Metropolitan,2356,TRUE,FALSE,TRUE,28704,TRUE,0,0,FALSE,28,Carol Barton,29689,F,58,0,TRUE,29837,FALSE
Hampton East,80 Wickham Rd,3,h,1347000,SP,Buxton,9/12/2017,13.8,3188,1,2,593,140,1950,Bayside City Council,-37.94406,145.03219,Southern Metropolitan,2356,TRUE,FALSE,TRUE,27954,TRUE,0,3,FALSE,28,Nikonia-Iasia Dilias,29690,F,68,0,FALSE,29838,FALSE
Hampton East,4 Kelsall Ct,4,h,1710000,SP,Buxton,17/02/2018,13.8,3188,2,2,1015,191,1965,Bayside City Council,-37.94212,145.03043,Southern Metropolitan,2356,FALSE,FALSE,TRUE,3035,TRUE,0,0,FALSE,28,Kevin Mcdaniel,31787,F,25,0,TRUE,32039,FALSE
Hampton Park,6 The Mews,3,h,400000,PI,Stockdale,08/07/2017,33.3,3976,1,1,301,98,1998,Casey City Council,-38.0457,145.27395,South-Eastern Metropolitan,8256,FALSE,FALSE,TRUE,29436,TRUE,0,0,FALSE,60,Persephone Bahitis,17344,F,67,0,FALSE,16983,FALSE
Hampton Park,4 Somerville Rd,4,h,625000,S,Rexhepi,26/08/2017,33.3,3976,1,2,640,136,1960,Casey City Council,-38.02981,145.24826,South-Eastern Metropolitan,8256,TRUE,FALSE,TRUE,3328,TRUE,0,0,FALSE,280,Mercury Kustakis,22774,M,90,1,TRUE,22584,FALSE
Hawthorn,6a Scott St,4,h,1650000,PI,Jellis,03/09/2016,4.6,3122,2,2,317,210,2005,Boroondara City Council,-37.8344,145.0422,Southern Metropolitan,11308,TRUE,FALSE,TRUE,22780,TRUE,0,0,FALSE,1,Tiffany Robbins,5163,M,21,9,FALSE,4576,FALSE
Hawthorn,4 Bowen St,4,h,2670000,S,Jellis,3/12/2016,4.6,3122,2,1,336,235,1905,Boroondara City Council,-37.8183,145.0371,Southern Metropolitan,11308,FALSE,FALSE,TRUE,16849,TRUE,0,0,FALSE,1,William Leon,5165,F,47,0,FALSE,4578,FALSE
Hawthorn,23 Elgin St,3,h,1480000,S,Jellis,3/12/2016,4.6,3122,1,0,228,116,,Boroondara City Council,-37.8157,145.0263,Southern Metropolitan,11308,TRUE,FALSE,TRUE,5150,TRUE,0,0,FALSE,1,Mr. Adnan Abu Khalion,5168,F,28,0,TRUE,4581,FALSE
Hawthorn,9/69 Wattle Rd,3,u,1189000,S,Marshall,3/12/2016,4.6,3122,1,1,181,122,1969,Boroondara City Council,-37.8243,145.0328,Southern Metropolitan,11308,FALSE,FALSE,FALSE,3400,TRUE,0,0,FALSE,13,Beverly Pitts,5173,M,35,5,TRUE,4586,TRUE
Hawthorn,7 Brook St,3,h,2000000,S,Nelson,06/08/2016,4.6,3122,2,1,460,176,1940,Boroondara City Council,-37.8155,145.019,Southern Metropolitan,11308,FALSE,TRUE,TRUE,15810,TRUE,0,0,FALSE,4,Diamanto Gifis,5187,F,63,0,FALSE,4600,FALSE
Hawthorn,14 Malmsbury St,3,h,1420000,S,Marshall,07/05/2016,4.6,3122,1,0,218,108,1890,Boroondara City Council,-37.8214,145.0437,Southern Metropolitan,11308,FALSE,FALSE,TRUE,10875,TRUE,0,0,FALSE,13,Connie Mcdowell,5197,M,72,0,FALSE,4610,FALSE
Hawthorn,3/164 Barkers Rd,2,u,580000,S,hockingstuart,8/10/2016,4.6,3122,1,1,1089,76,2003,Boroondara City Council,-37.8143,145.0322,Southern Metropolitan,11308,FALSE,FALSE,FALSE,10730,TRUE,0,0,FALSE,14,Alan Russell,5206,M,82,0,FALSE,4619,FALSE
